// Incomplete, bruteforced from opcodes-869-1416.txt and opcodes-910-1730.txt
worldmap_setmap,632
worldmap_jumptosourcecoord,1238
worldmap_jumptodisplaycoord,830
worldmap_setmap_coord_override,35
worldmap_flashelementcategory,113
worldmap_disableelementcategory,684
worldmap_closemap,259
setwindowmode,283
setdefaultwindowmode,366
openurl,1152
urlencode,1050
spline_new,608
spline_addpoint,781
quit,1103
openurl_nologin,540
formatminimenu,1184
setdefaultcursors,96
sethardcodedopcursors,158
notify_accountcreated,965
notify_accountcreatestarted,1260
openurl_shim,1053
cam_moveto,941
cam_lookat,957
cam_movealong,740
cam_reset,1212
cam_forceangle,1069
cam_inc_x,165
cam_dec_x,21
cam_inc_y,644
cam_dec_y,640
cam_followcoord,1099
cam_smoothreset,452
cam2_setlookatmode,869
cam2_setpositionmode,225
cam2_setdepthplanes,1256
cam2_setfieldofview,711
cam2_setlookatpoint_point,298
cam2_setpositionpoint_point,1199
cam2_getpositionpoint_point,609
cam2_setlookatentity_player,571
cam2_setlookatentity_npc,1002
cam2_setpositionentity_player,1072
cam2_setpositionentity_npc,557
cam2_setfieldofviewscreen,990
cam2_removealleffects,726
cam2_setlookatacceleration_axis,329
cam2_setpositionacceleration_axis,245
cam2_setlookatmaxspeed_axis,1123
cam2_setpositionmaxspeed_axis,511
cam2_setcollisionmode,1086
cam2_setpositionpointcollision,203
cam2_updateeffect_ztilt,454
cam2_setlinearmovementmode,40
cam2_setspringproperties,677
cam2_setpositionangularinterpolation,433
cam2_enable,438
cam2_setsnapdistances,883
cam2_resetsnapdistances,293
cam2_setlookatorientation_vector,708
cam2_setlookatorientation_xrotation,218
cam2_setlookatorientation_yrotation,1246
cam2_setlookatorientation_xmovement,483
cam2_setlookatorientation_zmovement,415
cam2_setlookatorientation_maxdistanceclamping,445
login_continue,531
login_resetreply,559
resend_uid_passport_request,497
create_availablerequest,1029
create_name_availablerequest,552
create_suggest_name_request,845
create_createrequest,1235
create_connectrequest,405
create_step_reached,335
lobby_entergame,742
lobby_enterlobby,895
lobby_leavelobby,1113
create_setunder13,505
login_cancel,369
lobby_enterlobby_social_network,1108
viewport_setfov,304
viewport_setzoom,728
viewport_clampfov,902
worldlist_sort,964
worldlist_pingworlds,1104
if_triggerop,264
force_interface_drag,1075
cancel_interface_drag,1051
targetmode_active,597
targetmode_cancel,826
autosetup_sethigh,72
autosetup_setmedium,9
autosetup_setlow,864
autosetup_setmin,1150
autosetup_setcustom,680
autosetup_blackflaglast,228
video_advert_force_remove,57
video_advert_allow_skip,1031
bug_report,478
array_sort,937
cc_find,463
if_find,514
cc_getx,959
cc_gety,1177
cc_getwidth,488
cc_getheight,575
cc_gethide,695
cc_getlayer,971
cc_getparentlayer,999
cc_getcolour,561
cc_getscrollx,975
cc_getscrolly,926
cc_gettext,1063
cc_getmodelzoom,806
cc_getmodelangle_x,450
cc_getmodelangle_z,1242
cc_getmodelangle_y,74
cc_gettrans,332
cc_getmodelxof,1254
cc_getmodelyof,777
cc_getgraphic,94
cc_param,213
cc_get2dangle,23
cc_getmodel,447
cc_getgraphicdimensions,566
cc_getfontmetrics,95
cc_getinvobject,230
cc_getinvcount,248
cc_getid,617
cc_gettargetmask,215
cc_getop,709
cc_getopbase,408
if_getx,252
if_gety,651
if_getwidth,607
if_getheight,865
if_gethide,234
if_getlayer,955
if_getparentlayer,154
if_getcolour,860
if_getscrollx,893
if_getscrolly,950
if_gettext,325
if_getscrollwidth,927
if_getscrollheight,1172
if_getmodelzoom,931
if_getmodelangle_x,682
if_getmodelangle_z,150
if_getmodelangle_y,375
if_gettrans,476
if_getmodelxof,395
if_getmodelyof,181
if_getgraphic,553
if_get2dangle,816
if_getmodel,212
if_getgraphicdimensions,312
if_getfontmetrics,33
if_getinvobject,891
if_getinvcount,761
if_hassub,177
if_getnextsubid,1082
if_hassubmodal,242
if_hassuboverlay,569
if_gettargetmask,308
if_getop,78
if_getopbase,1247
if_getcharindexatpos,647
if_getcharposatindex,974
clientclock,823
inv_getobj,593
inv_getnum,832
inv_total,493
inv_totalcat,336
inv_size,736
inv_stockbase,1186
inv_getvar,1193
stat,186
stat_base,190
stat_visible_xp,1076
stat_base_actual,159
stat_visible_xp_actual,373
facing_fine,518
coord,714
coordx,354
coordy,595
coordz,603
coordx_fine,689
coordy_fine,1262
coordz_fine,605
coordlevel_fine,529
movecoord_fine,780
coord_gridtofine,1018
map_members,473
map_preload,443
map_loadedpercent,573
invother_getobj,0
invother_getnum,509
staffmodlevel,594
reboottimer,697
map_world,681
runenergy_visible,795
runweight_visible,263
playermod,351
playermodlevel,349
playermember,291
comlevel_active,1248
gender,1017
map_quickchat,384
inv_freespace,414
inv_totalparam,1035
map_lang,17
movecoord,1206
applet_hasfocus,779
frombilling,170
get_mousex,588
get_mousey,358
get_active_minimenu_entry,963
get_minimenu_length,748
npc_find_active_minimenu_entry,1091
get_currentcursor,758
get_mousebuttons,564
get_minimenu_target,286
enum_string,108
enum,61
enum_hasoutput,187
enum_getoutputcount,202
enum_getreversecount,809
enum_getreverseindex,1208
friend_count,1003
friend_getname,401
friend_getworld,580
friend_getrank,1093
friend_getnotes,911
friend_getworldflags,1102
friend_test,545
friend_getworldname,978
clan_getchatdisplayname,769
clan_getchatcount,361
clan_getchatusername,26
clan_getchatuserworld,1079
clan_getchatuserrank,772
clan_getchatminkick,69
clan_getchatrank,1084
ignore_count,249
ignore_getname,885
ignore_getnotes,253
ignore_test,1189
clan_isself,1100
clan_getchatownername,427
clan_getchatuserworldname,723
friend_platform,994
friend_getslotfromname,1106
playercountry,1244
clan_getchatusername_unfiltered,49
ignore_getname_unfiltered,1187
friend_is_referrer,208
friend_is_referred,492
activeclansettings_find_listened,1114
activeclansettings_find_affined,339
activeclansettings_getclanname,934
activeclansettings_getallowunaffined,1181
activeclansettings_getranktalk,1175
activeclansettings_getrankkick,650
activeclansettings_getaffinedcount,791
activeclansettings_getaffineddisplayname,1163
activeclansettings_getaffinedrank,1027
activeclansettings_getbannedcount,1253
activeclansettings_getbanneddisplayname,1025
activeclansettings_getcurrentowner_slot,83
activeclansettings_getaffinedslot,353
activeclansettings_getsortedaffinedslot,191
activeclanchannel_find_listened,794
activeclanchannel_find_affined,1080
activeclanchannel_getclanname,126
activeclanchannel_getrankkick,878
activeclanchannel_getranktalk,879
activeclanchannel_getusercount,1064
activeclanchannel_getuserdisplayname,639
activeclanchannel_getuserrank,754
activeclanchannel_getuserworld,1196
activeclanchannel_getuserslot,868
activeclanchannel_getsorteduserslot,337
clanprofile_find,453
stockmarket_getoffertype,871
stockmarket_getofferitem,498
stockmarket_getofferprice,45
stockmarket_getoffercount,1120
stockmarket_getoffercompletedcount,519
stockmarket_getoffercompletedgold,343
stockmarket_isofferempty,270
stockmarket_isofferfinished,185
stockmarket_isofferadding,30
add,77
sub,906
multiply,1214
divide,207
random,910
randominc,817
interpolate,472
addpercent,350
setbit,729
clearbit,642
testbit,972
modulo,172
pow,1005
invpow,844
and,370
or,933
min,1207
max,716
scale,406
random_sound_pitch,256
hsvtorgb,4
append_num,307
append,717
append_signnum,888
get_col_tag,765
lowercase,542
fromdate,1070
tostring,330
compare,316
paraheight,1137
parawidth,196
paraline,524
text_switch,1046
escape,804
append_char,134
char_isprintable,301
char_isalphanumeric,1045
char_isnumeric,238
string_length,71
substring,449
removetags,622
string_indexof_char,1236
string_indexof_string,1066
char_tolowercase,584
char_touppercase,1250
tostring_localised,1138
stringwidth,359
string_distance,808
format_datetime_from_minutes,940
clanforumqfc_tostring,417
oc_name,50
oc_iop,848
oc_cost,421
oc_stackable,194
oc_category,992
oc_hasvarobj,1211
oc_cert,679
oc_uncert,269
oc_wearpos,523
oc_wearpos2,24
oc_members,821
oc_param,814
oc_icursor,92
oc_find,484
oc_findnext,698
oc_minimenu_colour,872
nc_param,506
lc_param,441
struct_param,412
seqlength,155
bas_getanim_ready,131
chat_getfilter_public,281
chat_gethistory_byuid,125
chat_lastuid,64
chat_clear,55
chat_getfilter_private,850
chat_playername,16
chat_getfilter_trade,1159
chat_getnextuid,1092
chat_getprevuid,296
chat_playername_unfiltered,333
chatcat_getdesc,755
chatcat_getsubcatcount,1240
chatcat_getsubcat,670
chatcat_getphrasecount,625
chatcat_getphrase,319
chatphrase_gettext,847
chatphrase_getautoresponsecount,1054
chatphrase_getautoresponse,151
chatcat_getsubcatshortcut,925
chatphrase_getdynamiccommandcount,214
chatphrase_getdynamiccommand,803
chatphrase_getdynamiccommandparam_enum,556
chatphrase_find,195
chatphrase_findnext,241
keyheld_alt,302
keyheld_ctrl,618
keyheld_shift,1013
fullscreen_enter,105
fullscreen_modecount,661
fullscreen_getmode,489
fullscreen_lastmode,411
getwindowmode,751
getdefaultwindowmode,601
spline_length,1234
minimenuopen,419
getclipboard,886
has_html5,280
has_nxt,616
cam_getangle_xa,770
cam_getangle_ya,355
cam2_getcontrolmode,686
cam2_getlookatmode,537
cam2_getpositionmode,391
cam2_getpositionentity_angleoffsets,766
cam2_addeffect_shake,592
cam2_addeffect_ztilt,771
cam2_isenabled,377
login_reply,867
login_hoptime,381
login_ban_duration,914
create_reply,812
create_email_validate_reply,464
create_name_validate_reply,1129
create_suggest_name_reply,908
create_connect_reply,1209
login_disallowresult,589
lobby_entergamereply,81
lobby_enterlobbyreply,260
userflowflags,703
create_under13,458
login_last_transfer_reply,1015
login_inprogress,1195
login_queue_position,376
login_disallowtrigger,653
login_accountappeal,171
viewport_geteffectivesize,1040
viewport_getzoom,102
date_minutes,998
date_runeday,782
date_runeday_fromdate,995
date_runeday_todate,100
date_minutes_fromruneday,104
worldlist_fetch,637
worldlist_start,1094
worldlist_next,652
worldlist_switch,434
worldlist_specific,820
worldlist_specific_thisworld,585
if_gettop,485
mec_text,290
mec_category,1149
mec_param,662
userdetail_quickchat,946
userdetail_lobby_membership,1014
userdetail_lobby_unreadmessages,67
userdetail_lobby_lastloginday,870
userdetail_lobby_emailstatus,106
userdetail_lobby_ccexpiry,500
userdetail_lobby_graceexpiry,1179
userdetail_dob,231
userdetail_lobby_playage,792
autosetup_dosetup,1221
autosetup_getlevel,532
video_advert_play,1222
video_advert_has_finished,623
get_npc_vislevel,326
get_entity_screen_position,521
if_get_gamescreen,543
if_set_gamescreen_enabled,34
get_entity_overlay_height,1178
get_npc_stat,268
is_npc_active,889
is_targeted_entity,877
npc_type,20
get_loc_screen_position,857
get_obj_screen_position,466
get_loc_overlay_height,456
get_obj_overlay_height,368
get_loc_bounding_box,962
get_obj_bounding_box,1062
get_entity_bounding_box,738
quest_finished,1111
sound_group_start,1090
sound_group_stop,732
sound_vorbis_volume_rate_group,303
preload_percent,189
shader_preload_throttle,984
fps_stats,577
runjavascript,422
worldmap_3dview_active,713
worldmap_3dview_getcoordfine,138
worldmap_getmap,852
worldmap_getmapname,948
worldmap_getsize,560
worldmap_getdisplayposition,486
worldmap_getconfigorigin,239
worldmap_getconfigbounds,385
worldmap_listelement_start,383
worldmap_listelement_next,842
worldmap_coordinmap,1009
worldmap_getconfigzoom,861
worldmap_isloaded,210
worldmap_getdisplaycoord,501
worldmap_getdisableelements,657
worldmap_getcurrentmap,29
player_group_find,418
player_group_member_count,1170
player_group_member_get_same_world_var,115
player_group_member_get_rank,1
player_group_member_get_team,1213
player_group_member_get_last_seen_node_id,631
player_group_member_get_status,328
player_group_member_is_online,51
player_group_member_get_displayname,153
player_group_member_get_join_xp,991
player_group_member_is_owner,1155
player_group_banned_count,133
player_group_banned_get_displayname,87
player_group_get_displayname,66
player_group_get_max_size,1182
player_group_get_overall_status,1210
player_group_get_owner_slot,510
ttv_login,164
ttv_login_getstate,1141
ttv_logout,701
ttv_library_getstate,247
ttv_library_request,255
ttv_stream_getstate,692
ttv_stream_start,685
ttv_stream_stop,1144
ttv_stream_settitle,1239
ttv_stream_getviewers,775
ttv_stream_getquality,28
ttv_chat_sendmessage,324
ttv_webcam_supported,922
ttv_webcam_getdevice_count,956
ttv_webcam_getdevice_byindex,759
ttv_webcam_getdevice_byuniquename,718
ttv_webcam_getcap_count,590
ttv_webcam_getcap_byindex,469
ttv_webcam_getcap_byuniqueid,39
ttv_webcam_start,271
ttv_webcam_stop,855
ttv_webcam_flip,462
ttv_livestreams_update,110
ttv_livestreams_getstream_start,127
ttv_livestreams_getstream_next,841
ttv_hasprerequisites,619
os_ismac,235
os_iswindows,1125
os_islinux,364
os_physicalmemorysize,572
os_driver_outdated,1088
os_driver_vendor,899
telemetry_get_group_count,47
telemetry_get_group_index,763
telemetry_get_group_id,784
telemetry_get_row_count,347
telemetry_get_row_index,936
telemetry_get_row_id,474
telemetry_is_row_pinned,178
telemetry_get_column_count,404
telemetry_get_column_index,800
telemetry_get_column_id,1022
telemetry_get_grid_value,843
db_find,811
db_find_with_count,536
db_findnext,977
db_getfield,267
db_getfieldcount,628
detail_brightness,31
detail_removeroofs_option,193
detail_grounddecor_on,340
detail_flickering_on,849
detail_spotshadows_on,624
detail_hardshadows,306
detail_shadowquality,903
detail_lightdetail_high,1000
detail_waterdetail_high,396
detail_fog_on,229
detail_antialiasing,1059
detail_antialiasing_quality,958
detail_stereo,798
detail_soundvol,390
detail_musicvol,440
detail_bgsoundvol,481
detail_removeroofs_option_override,620
detail_particles,586
detail_antialiasing_default,183
detail_buildarea,894
detail_bloom,367
detail_customcursors,287
detail_idleanims,932
detail_groundblending,1140
detail_toolkit,205
detail_toolkit_default,1128
detail_cpuusage,583
detail_texturing,768
detail_maxscreensize,900
detail_speechvol,756
detail_loginvol,116
detail_loadingscreentype,305
detail_drawdistance,858
detail_skydetail,220
detailget_brightness,124
detailget_removeroofs_option,198
detailget_grounddecor_on,1158
detailget_flickering_on,475
detailget_spotshadows_on,70
detailget_hardshadows,146
detailget_shadowquality,596
detailget_lightdetail_high,1089
detailget_waterdetail_high,1033
detailget_fog_on,513
detailget_antialiasing,1167
detailget_antialiasing_quality,147
detailget_stereo,360
detailget_soundvol,578
detailget_musicvol,943
detailget_bgsoundvol,875
detailget_particles,480
detailget_antialiasing_default,604
detailget_bloom,1171
detailget_idleanims,1227
detailget_groundblending,409
detailget_toolkit,1218
detailget_toolkit_default,643
detailget_cpuusage,428
detailget_texturing,799
detailget_maxscreensize,227
detailget_speechvol,8
detailget_loginvol,746
detailget_safemode,1077
detailget_canchoosesafemode,112
detailget_chosesafemode,36
detailget_skydetail,966
detailget_drawdistance,318
detailcanmod_grounddecor,636
detailcanmod_spotshadows,658
detailcanmod_hardshadows,960
detailcanmod_shadowquality,1219
detailcanmod_waterdetail,90
detailcanmod_antialiasing,887
detailcanmod_antialiasing_quality,379
detailcanmod_particles,919
detailcanmod_buildarea,168
detailcanmod_bloom,1151
detailcanmod_groundblending,525
detailcanmod_texturing,386
detailcanmod_maxscreensize,1249
detailcanmod_toolkit_default,111
detailcanmod_skydetail,674
detailcanset_hardshadows,665
detailcanset_shadowquality,874
detailcanset_waterdetail,277
detailcanset_antialiasing_quality,403
detailcanset_particles,1049
detailcanset_buildarea,1231
detailcanset_bloom,1160
detailcanset_texturing,156
detailcanset_maxscreensize,951
detailcanset_toolkit_default,451
detailcanset_skydetail,1190
detail_lightingquality,144
detail_antialiasingmode,671
detail_ambientocclusion,387
detail_reflections,555
detail_vsync,805
detailget_lightingquality,1012
detailget_antialiasingmode,699
detailget_ambientocclusion,815
detailget_reflections,123
detailget_vsync,323
detailcanmod_lightingquality,1204
detailcanmod_antialiasingmode,1197
detailcanmod_ambientocclusion,669
detailcanmod_reflections,672
detailcanmod_vsync,236
detailcanset_lightingquality,299
detailcanset_antialiasingmode,917
detailcanset_ambientocclusion,1052
detailcanset_reflections,240
detailcanset_vsync,646
autosetup_setultra,179
unknown_command_7,626
unknown_command_8,986
autosetup_dosetupstatus,142
