// Incomplete, bruteforced from opcodes-871-1156.txt and opcodes-910-1730.txt
ttv_webcam_getdevice_byuniquename,493
ttv_webcam_getcap_count,538
ttv_webcam_getcap_byindex,156
ttv_webcam_getcap_byuniqueid,68
ttv_webcam_start,868
ttv_webcam_stop,0
ttv_webcam_flip,704
ttv_livestreams_update,996
ttv_livestreams_getstream_start,756
ttv_livestreams_getstream_next,43
ttv_hasprerequisites,172
os_ismac,706
os_iswindows,1220
os_islinux,1160
os_physicalmemorysize,530
os_driver_outdated,776
os_driver_vendor,1169
telemetry_get_group_count,506
telemetry_get_group_index,980
telemetry_get_group_id,191
telemetry_get_row_count,369
telemetry_get_row_index,146
telemetry_get_row_id,1032
telemetry_is_row_pinned,262
telemetry_get_column_count,264
telemetry_get_column_index,927
telemetry_get_column_id,864
telemetry_get_grid_value,457
db_find,1117
db_find_with_count,158
db_findnext,396
db_getfield,473
db_getfieldcount,232
detail_brightness,1118
detail_removeroofs_option,1110
detail_grounddecor_on,1192
detail_flickering_on,14
detail_spotshadows_on,666
detail_hardshadows,93
detail_shadowquality,1182
detail_lightdetail_high,837
detail_waterdetail_high,241
detail_fog_on,124
detail_antialiasing,800
detail_antialiasing_quality,951
detail_stereo,1197
detail_soundvol,1217
detail_musicvol,466
detail_bgsoundvol,239
detail_removeroofs_option_override,212
detail_particles,477
detail_antialiasing_default,500
detail_buildarea,1187
detail_bloom,613
detail_customcursors,1097
detail_idleanims,72
detail_groundblending,592
detail_toolkit,513
detail_toolkit_default,1159
detail_cpuusage,125
detail_texturing,805
detail_maxscreensize,664
detail_speechvol,543
detail_loginvol,610
detail_loadingscreentype,469
detail_drawdistance,170
detail_skydetail,443
detailget_brightness,1116
detailget_removeroofs_option,1206
detailget_grounddecor_on,77
detailget_flickering_on,930
detailget_spotshadows_on,692
detailget_hardshadows,912
detailget_shadowquality,707
detailget_lightdetail_high,607
detailget_waterdetail_high,1030
detailget_fog_on,855
detailget_antialiasing,894
detailget_antialiasing_quality,783
detailget_stereo,717
detailget_soundvol,1249
detailget_musicvol,982
detailget_bgsoundvol,411
detailget_particles,58
detailget_antialiasing_default,966
detailget_bloom,851
detailget_idleanims,790
detailget_groundblending,643
detailget_toolkit,1027
detailget_toolkit_default,969
detailget_cpuusage,288
detailget_texturing,570
detailget_maxscreensize,1230
detailget_speechvol,13
detailget_loginvol,415
detailget_safemode,1088
detailget_canchoosesafemode,472
detailget_chosesafemode,135
detailget_skydetail,16
detailget_drawdistance,719
detailcanmod_grounddecor,305
detailcanmod_spotshadows,292
detailcanmod_hardshadows,1079
detailcanmod_shadowquality,261
detailcanmod_waterdetail,738
detailcanmod_antialiasing,1059
detailcanmod_antialiasing_quality,67
detailcanmod_particles,63
detailcanmod_buildarea,195
detailcanmod_bloom,1024
detailcanmod_groundblending,287
detailcanmod_texturing,740
detailcanmod_maxscreensize,751
detailcanmod_toolkit_default,1142
detailcanmod_skydetail,88
detailcanset_hardshadows,190
detailcanset_shadowquality,630
detailcanset_waterdetail,508
detailcanset_antialiasing_quality,434
detailcanset_particles,192
detailcanset_buildarea,762
detailcanset_bloom,611
detailcanset_texturing,955
detailcanset_maxscreensize,798
detailcanset_toolkit_default,909
detailcanset_skydetail,99
detail_lightingquality,1000
detail_antialiasingmode,739
detail_ambientocclusion,1091
detail_reflections,139
detail_vsync,38
detailget_lightingquality,78
detailget_antialiasingmode,386
detailget_ambientocclusion,622
detailget_reflections,147
detailget_vsync,1062
detailcanmod_lightingquality,902
detailcanmod_antialiasingmode,929
detailcanmod_ambientocclusion,1022
detailcanmod_reflections,892
detailcanmod_vsync,467
detailcanset_lightingquality,813
detailcanset_antialiasingmode,734
detailcanset_ambientocclusion,1207
detailcanset_reflections,132
detailcanset_vsync,460
autosetup_setultra,84
unknown_command_7,896
unknown_command_8,90
autosetup_dosetupstatus,322
