// Incomplete, bruteforced from opcodes-803-509.txt and opcodes-803-318.txt
// Only one gamepack jar is archived for 799, 800 and 801 (inner.pack-1.jar each), so no jar match is possible; 802's 101 jars and 803's 97 both exclude it.
activeclanchannel_getuserworld,532
activeclanchannel_getuserslot,1002
activeclanchannel_getsorteduserslot,399
clanprofile_find,810
stockmarket_getoffertype,383
stockmarket_getofferitem,791
stockmarket_getofferprice,525
stockmarket_getoffercount,108
stockmarket_getoffercompletedcount,554
stockmarket_getoffercompletedgold,739
stockmarket_isofferempty,543
stockmarket_isofferfinished,701
stockmarket_isofferadding,584
add,94
sub,496
multiply,577
divide,640
random,414
randominc,737
interpolate,281
setbit,733
clearbit,158
testbit,657
modulo,1035
pow,296
invpow,1086
and,1119
or,847
min,68
max,775
scale,614
random_sound_pitch,1007
hsvtorgb,546
append_num,434
append,564
append_signnum,565
get_col_tag,316
lowercase,559
fromdate,48
tostring,152
compare,780
paraheight,57
parawidth,1132
text_switch,1021
escape,1081
append_char,45
char_isprintable,373
char_isalphanumeric,750
char_isnumeric,426
string_length,923
substring,460
removetags,175
string_indexof_char,531
string_indexof_string,31
char_tolowercase,887
char_touppercase,665
tostring_localised,954
stringwidth,983
string_distance,850
format_datetime_from_minutes,297
clanforumqfc_tostring,762
oc_name,1004
oc_iop,259
oc_cost,544
oc_stackable,994
oc_category,537
oc_cert,987
oc_uncert,1071
oc_wearpos,678
oc_wearpos2,731
oc_members,667
oc_param,500
oc_icursor,72
oc_find,566
oc_findnext,1050
oc_minimenu_colour,217
nc_param,325
struct_param,140
seqlength,292
bas_getanim_ready,643
chat_gethistory_byuid,891
chat_getfilter_private,523
chat_playername,118
chat_getfilter_trade,194
chat_getnextuid,236
chat_getprevuid,189
chat_playername_unfiltered,36
chatcat_getdesc,400
chatcat_getsubcatcount,28
chatcat_getsubcat,921
chatcat_getphrasecount,1088
chatcat_getphrase,359
chatphrase_gettext,374
chatphrase_getautoresponsecount,208
chatphrase_getautoresponse,671
chatcat_getsubcatshortcut,470
chatphrase_getdynamiccommandcount,568
chatphrase_getdynamiccommand,481
chatphrase_getdynamiccommandparam_enum,471
chatphrase_find,971
chatphrase_findnext,336
keyheld_alt,593
keyheld_ctrl,518
keyheld_shift,3
worldmap_3dview_active,867
